37	34	31.1391
34	35	30.3045
20	21	34.1467
1	3	35.0577
13	12	33.4236
15	20	50.1357
37	36	28.9911
45	34	42.7015
8	13	37.678
43	35	29.3102
2	1	33.1724
1	0	33.0078
33	36	31.7255
13	12	33.4236
15	21	63.5406
4	20	35.1274
36	34	30.618
8	4	69.1031
6	13	48.1156
41	35	43.5875
21	45	31.1903
5	11	51.0506
11	12	34.4985
4	28	35.0022
43	34	40.921
15	21	47.7063
18	20	35.2043
13	4	50.077
1	18	50.2924
8	10	34.1146
24	35	45.9278
21	22	32.0284
18	21	35.1899
14	19	52.6412
28	34	46.8147
50	18	31.9092
4	1	35.7024
5	4	33.1053
44	35	41.7092
9	13	36.6387
0	2	34.7639
15	19	66.6284
13	12	33.4236
33	34	29.0435
17	20	35.9172
26	35	45.3003
18	11	50.585
4	21	65.8065
0	16	32.7234
10	18	32.2684
30	34	63.7292
1	2	33.6524
36	35	30.0916
13	10	35.2676
16	20	36.8668
8	11	35.8579
50	33	38.5342
14	21	47.3928
41	36	44.2227
26	34	29.7225
49	35	42.1528
50	33	38.5342
13	11	34.5958
30	36	59.8073
9	12	36.0613
14	19	67.4061
0	17	63.5695
11	10	33.4475
18	21	35.1899
29	34	63.2826
34	35	30.3045
40	36	45.2121
5	12	49.8783
14	20	49.8222
9	10	33.0753
20	11	51.0511
10	34	33.1826
36	35	30.0916
18	12	52.5862
34	36	31.098
13	11	34.5958
8	19	52.1131
14	21	47.3928
2	5	35.8853
6	12	51.4245
43	35	29.3102
10	24	49.9408
17	19	34.1606
14	21	47.3928
25	35	45.3878
2	18	33.6406
9	12	36.0613
13	21	32.3591
43	36	42.4102
17	11	51.5072
21	19	34.325
37	35	30.6126
9	4	53.1519
19	21	34.805
5	12	49.8783
21	19	34.325
2	26	34.1863
42	35	42.7171
5	13	32.5064
18	11	50.585
19	20	34.8195
0	18	50.3284
34	35	30.3045
42	34	28.3636
14	20	49.8222
18	19	33.4477
22	11	51.067
19	21	34.805
0	8	32.1671
28	35	46.2882
42	34	28.3636
22	20	33.9779
9	11	34.8186
0	2	34.7639
43	35	29.3102
27	36	46.7899
17	20	35.9172
22	19	34.6362
9	13	36.6387
21	11	51.3932
4	12	33.5025
0	10	50.5798
32	35	31.8241
27	34	45.909
43	36	42.4102
18	20	35.2043
19	11	34.4968
22	21	31.5484
10	12	35.1703
37	35	30.6126
0	1	33.4878
8	10	34.1146
12	22	49.1598
43	34	40.921
1	3	35.0577
21	20	33.6667
22	21	31.5484
5	11	51.0506
44	35	41.7092
0	8	32.1671
2	4	35.0436
18	20	35.2043
1	25	33.5777
9	11	34.8186
13	12	33.4236
20	28	33.2959
27	35	30.9923
0	9	48.6316
44	34	41.9701
21	20	33.6667
4	11	50.8391
2	16	50.5131
3	12	50.9018
33	35	30.932
18	19	33.4477
44	36	28.7378
19	20	34.8195
5	12	49.8783
4	14	49.417
0	16	32.7234
22	25	51.1848
21	45	31.1903
3	2	33.4389
28	35	46.2882
10	13	35.7476
2	0	34.2839
34	15	50.9268
32	34	29.9355
1	9	32.4313
17	21	35.9028
13	10	35.2676
38	34	31.7679
28	36	30.6904
3	2	33.4389
43	35	29.3102
34	50	27.4684
10	11	33.9275
22	16	36.6835
18	21	35.1899
27	35	30.9923
43	34	40.921
9	13	36.6387
13	11	34.5958
2	17	49.5635
34	50	27.4684
3	20	52.0457
18	21	35.1899
26	35	45.3003
2	8	50.3402
10	12	35.1703
22	17	35.734
29	35	46.0237
34	55	44.4983
6	12	49.9533
3	20	67.7061
16	21	36.8523
2	10	32.8164
10	4	68.2914
5	12	49.8783
45	35	42.4406
2	18	33.6406
22	20	33.9779
21	37	31.3222
34	8	47.3318
10	11	33.9275
24	36	61.92
17	21	35.9028
6	13	48.1156
27	35	30.9923
13	11	34.5958
21	22	32.0284
5	4	33.1053
22	19	34.6362
2	1	33.1724
34	44	43.747
9	12	36.0613
17	20	35.9172
4	13	49.342
28	35	46.2882
3	43	34.8357
13	12	33.4236
6	4	33.8176
2	9	49.3009
17	19	34.1606
5	13	32.5064
4	6	34.2976
34	43	41.266
50	33	42.1801
43	35	29.3102
27	36	46.1561
37	34	31.1391
18	12	51.8278
22	9	51.5934
13	4	50.077
16	20	36.8668
1	10	49.4683
4	19	52.2366
5	11	51.0506
25	35	45.3878
0	1	33.4878
9	13	36.6387
27	34	45.909
22	17	35.734
37	36	28.9911
4	10	51.5995
1	16	48.7422
28	35	46.2882
6	12	49.9533
26	36	61.6669
22	19	34.6362
4	1	35.7024
1	18	49.4748
23	34	79.2527
45	36	42.379
41	35	43.5875
8	12	37.1006
26	8	47.9207
4	7	35.2144
6	11	51.1255
34	50	27.4684
1	2	33.6524
22	21	31.5484
5	10	52.4411
45	36	40.6607
27	35	30.9923
41	34	41.4335
26	33	44.8533
20	11	51.0511
3	21	84.2535
4	6	34.2976
5	18	53.2653
1	2	33.6524
34	8	64.5305
7	10	52.2625
27	34	45.909
26	25	30.2816
33	35	30.932
17	11	50.9815
20	19	34.3395
41	36	44.2227
3	14	67.7126
5	10	52.4411
1	9	32.4313
34	43	43.1119
9	10	33.0753
37	35	30.6126
26	18	32.0933
20	21	34.1467
1	3	35.0577
17	20	35.9172
5	29	33.8508
3	6	35.5878
33	36	31.7255
6	10	51.7973
9	11	34.8186
34	50	27.4684
43	35	29.3102
28	34	46.8147
17	19	34.1606
37	20	47.2479
1	0	33.0078
50	33	42.1801
5	8	69.5797
26	10	33.5692
25	36	46.1813
4	11	50.8391
27	35	30.9923
8	13	37.678
14	19	69.2582
17	20	35.9172
19	27	32.6347
2	5	35.8853
37	52	42.4786
11	10	33.4475
1	8	48.7475
26	18	32.0933
5	26	53.811
20	21	34.1467
43	36	42.4102
28	35	46.2882
4	28	35.0022
15	19	53.3971
14	20	49.8222
9	12	36.0613
1	17	33.0773
2	26	34.1863
41	35	43.5875
27	36	46.1561
37	28	44.8228
4	21	50.3751
43	34	40.921
22	11	51.067
35	27	31.8623
17	20	35.9172
11	12	34.4985
33	35	30.932
10	18	32.2684
13	21	32.3591
28	36	30.6904
4	13	49.342
37	43	44.64
16	11	51.7628
3	2	33.4389
18	16	32.6
17	19	34.1606
45	35	42.4406
2	18	33.6406
43	36	42.4102
11	13	35.0758
6	11	51.1255
3	19	34.661
4	20	35.1274
37	22	44.9795
23	35	52.4416
35	51	28.1845
18	58	31.67
9	4	68.4489
21	41	62.7063
19	21	34.805
10	24	64.2396
28	36	30.6904
14	11	35.166
16	19	35.1102
6	30	32.5946
8	12	37.1006
33	35	30.932
37	28	46.165
35	34	29.8245
34	55	54.9144
22	21	31.5484
11	4	51.6105
19	20	34.8195
50	18	31.9092
14	19	67.4061
9	11	34.8186
6	23	47.3894
30	35	45.8915
26	34	29.7225
37	53	26.4602
11	12	34.4985
19	20	34.8195
35	56	45.2204
34	44	42.3151
14	7	47.486
15	11	35.9219
44	35	41.7092
37	36	28.9911
6	38	32.8106
22	20	33.9779
27	34	45.909
21	37	31.3222
19	21	34.805
2	10	32.8164
3	27	34.9728
35	51	28.1845
34	15	66.8473
25	35	45.3878
17	11	50.9815
7	12	50.4185
4	6	34.2976
44	34	41.9701
16	21	36.8523
27	36	46.1561
22	20	33.9779
35	40	44.5509
28	35	46.2882
18	42	31.4094
19	11	34.4968
9	13	36.6387
33	34	29.0435
34	44	56.7259
17	21	35.9028
22	19	34.6362
43	35	29.3102
4	11	50.8391
28	34	46.8147
20	19	34.3395
34	43	41.266
18	12	68.2762
22	4	51.5259
27	35	30.9923
45	34	42.7015
5	10	51.7223
8	11	35.8579
33	35	30.932
4	12	33.5025
17	19	34.1606
1	3	35.0577
23	36	51.3692
10	34	33.1826
36	42	42.6022
13	4	50.077
8	11	35.8579
5	12	49.8783
17	21	35.9028
37	35	30.6126
34	55	57.6556
33	34	29.0435
18	24	47.2945
8	4	53.8502
36	49	44.8138
43	35	29.3102
26	36	46.0938
10	11	33.9275
16	20	36.8668
14	19	50.4806
1	25	33.5777
21	44	60.375
5	11	51.0506
27	35	30.9923
36	62	42.2005
34	8	78.3165
21	29	31.2884
43	34	40.921
16	21	36.8523
34	50	27.4684
12	9	35.5813
25	35	45.3878
27	43	30.3944
4	13	49.342
9	34	49.4221
5	4	33.1053
36	44	27.8678
14	21	47.3928
21	61	31.3541
34	50	27.4684
28	35	46.2882
4	19	68.3143
18	49	61.215
9	32	48.782
33	36	31.7255
16	21	36.8523
21	26	49.4592
1	9	32.4313
44	35	41.7092
9	8	32.1107
7	12	50.4185
36	51	43.8633
20	28	33.2959
18	20	35.2043
50	33	52.2626
22	9	69.2442
21	38	46.1695
33	35	30.932
44	36	28.7378
6	15	46.6061
4	14	65.4264
16	19	35.1102
21	20	33.6667
28	35	46.2882
50	33	38.5342
34	15	83.2711
15	21	47.7063
22	61	60.0665
18	19	33.4477
7	10	52.2625
4	14	49.417
6	29	50.5653
28	36	30.6904
43	35	29.3102
37	34	31.1391
21	19	34.325
18	20	35.2043
5	11	51.0506
6	4	33.8176
4	6	34.2976
26	35	45.3003
43	36	42.4102
18	19	33.4477
14	20	49.8222
36	3	49.9074
5	13	32.5064
2	26	34.1863
16	11	51.7628
4	5	33.5853
40	35	44.577
6	1	37.2564
1	12	52.5693
21	20	33.6667
9	19	65.728
15	21	47.7063
7	11	51.5907
36	42	44.3799
27	36	46.1561
26	35	45.3003
2	5	35.8853
18	11	50.585
9	17	31.4573
21	19	34.325
43	35	29.3102
7	4	34.7344
28	34	46.8147
36	51	54.2244
6	8	53.7276
14	21	47.3928
16	20	36.8668
2	18	33.6406
27	34	45.909
36	42	57.6459
33	35	30.932
5	12	49.8783
9	8	32.1107
13	16	52.8541
18	21	35.1899
10	13	35.7476
50	18	31.9092
42	35	42.7171
32	36	32.6176
9	33	32.2861
36	49	55.8335
6	11	51.1255
19	27	32.6347
10	4	52.0845
18	21	35.1899
4	13	49.342
22	17	35.734
27	35	30.9923
33	36	31.7255
13	12	33.4236
26	25	30.2816
36	62	52.6128
16	19	35.1102
6	13	49.2209
4	7	35.2144
31	35	46.372
13	4	50.077
10	12	35.1703
25	36	46.1813
14	11	35.166
15	19	50.7941
17	20	35.9172
36	42	42.6022
4	28	35.0022
43	59	25.3933
41	35	43.5875
10	11	33.9275
26	18	32.0933
14	19	50.4806
25	34	44.6934
4	20	35.1274
16	21	36.8523
36	44	27.8678
33	35	30.932
42	36	43.3522
21	11	51.3932
10	12	35.1703
26	10	33.5692
40	34	42.423
25	49	28.8066
59	52	34.3457
8	19	50.6664
22	44	73.5366
37	35	30.6126
36	3	66.2482
14	20	49.8222
13	12	33.4236
2	10	32.8164
26	18	32.0933
10	11	33.9275
8	4	53.8502
16	19	35.1102
25	26	30.7616
41	36	44.2227
44	35	41.7092
14	7	48.2827
21	45	31.1903
22	62	30.2216
6	12	49.9533
15	20	50.1357
4	11	50.8391
26	8	76.5557
32	35	31.8241
25	13	52.1436
21	37	31.3222
4	6	34.2976
18	12	52.5862
8	11	35.8579
22	1	53.0983
26	33	44.0592
33	34	29.0435
28	35	46.2882
21	22	32.0284
25	41	28.6632
4	10	51.5995
13	11	34.5958
8	13	37.678
44	35	41.7092
20	44	32.8883
36	49	57.1966
15	19	50.7941
3	2	33.4389
13	11	34.5958
25	17	31.0587
8	10	34.1146
15	20	50.1357
29	34	46.5501
27	35	30.9923
28	36	30.6904
25	17	31.0587
4	1	35.7024
9	12	36.0613
13	10	35.2676
33	35	30.932
27	43	30.3944
36	3	49.9074
29	36	44.4022
16	11	51.7628
4	21	65.8065
14	6	32.2439
49	35	42.1528
22	41	77.9767
11	3	34.4199
16	19	35.1102
15	11	35.9219
9	12	36.0613
33	35	30.932
49	36	42.6621
36	44	27.8678
20	19	34.3395
14	9	36.7288
16	20	36.8668
1	8	48.7475
9	4	52.9069
8	12	37.1006
37	35	30.6126
3	10	50.4748
33	34	29.0435
36	51	39.8155
14	7	47.486
1	17	33.0773
13	21	32.3591
41	35	43.5875
11	2	49.7881
37	36	28.9911
9	11	34.8186
6	12	49.9533
21	37	31.3222
36	42	42.6022
14	22	30.8254
28	35	46.2882
1	10	49.4683
3	9	51.2419
16	21	36.8523
9	11	34.8186
41	34	41.4335
33	36	31.7255
21	26	67.3216
6	4	33.8176
7	12	50.4185
19	17	33.6806
42	35	42.7171
36	62	62.4563
20	21	34.1467
17	20	35.9172
3	27	34.9728
14	54	31.3762
2	4	35.0436
9	10	33.0753
37	34	31.1391
28	36	30.6904
5	8	53.6527
32	35	31.8241
21	61	31.3541
7	13	64.5394
17	19	34.1606
3	16	68.1714
1	3	35.0577
12	11	34.0185
39	35	32.0725
9	13	36.6387
22	9	68.6598
17	21	35.9028
5	29	33.8508
3	2	33.4389
44	35	41.7092
4	11	50.8391
8	12	37.1006
36	42	57.6459
20	19	34.3395
44	36	28.7378
17	20	35.9172
3	27	34.9728
33	35	30.932
4	14	50.7943
14	1	53.0007
8	11	35.8579
20	21	34.1467
28	35	46.2882
10	34	33.1826
18	16	32.6
7	11	51.5907
3	1	34.5777
4	13	49.342
14	30	31.272
16	21	36.8523
46	35	43.1547
28	25	33.3975
0	2	34.7639
18	24	61.965
5	26	68.9206
4	19	52.2366
20	11	51.0511
17	21	35.9028
28	36	30.6904
24	35	45.9278
44	34	41.9701
10	18	32.2684
0	16	32.7234
5	10	51.7223
4	6	34.2976
18	49	43.51
22	2	52.4541
46	36	41.3748
37	35	30.6126
33	34	29.0435
28	17	48.6954
1	18	49.4748
0	10	50.5798
7	39	32.1436
4	12	33.5025
44	36	28.7378
37	20	63.3293
41	35	43.5875
39	34	32.599
50	18	31.9092
21	41	48.0026
1	9	32.4313
28	25	33.3975
0	8	32.1671
22	11	51.067
11	10	33.4475
10	24	64.1174
18	12	68.2762
33	35	30.932
37	28	44.8228
5	18	52.3721
25	61	56.5529
50	33	38.5342
14	21	47.3928
1	2	33.6524
0	1	33.4878
28	42	47.6993
43	35	29.3102
8	23	68.7747
6	10	51.7973
33	36	31.7255
3	48	85.0723
11	12	34.4985
41	34	41.4335
50	33	38.5342
1	0	33.0078
13	4	50.077
28	25	33.3975
27	35	30.9923
18	58	31.67
43	36	42.4102
59	52	35.7477
8	1	49.4975
0	17	48.6263
17	19	34.1606
6	11	51.1255
3	9	51.2971
4	14	50.7943
11	4	51.6105
32	35	31.8241
18	42	31.4094
1	2	33.6524
27	34	45.909
0	8	32.1671
28	57	48.5498
41	36	44.2227
6	15	47.0067
4	5	33.5853
13	16	70.7354
16	20	36.8668
17	11	50.9815
43	34	40.921
11	13	35.0758
38	35	31.2414
28	36	30.6904
4	6	34.2976
3	11	33.5499
1	16	48.7422
11	12	34.4985
33	34	29.0435
7	31	31.9532
44	35	41.7092
16	37	63.5721
27	36	46.1561
0	18	50.3284
6	23	61.2503
9	13	36.6387
33	35	30.932
1	25	33.5777
37	43	41.7051
7	12	50.4185
0	9	48.6316
38	35	31.2414
6	38	32.8106
16	25	45.6087
7	12	50.4185
37	22	60.7896
26	34	29.7225
0	2	34.7639
43	35	29.3102
14	21	47.3928
16	8	31.9012
6	4	33.8176
26	24	31.137
0	16	32.7234
37	52	52.6192
27	35	30.9923
8	36	53.7144
16	24	29.5787
14	20	49.8222
7	4	34.7344
26	42	29.5402
33	35	30.932
37	28	46.165
3	51	34.5801
10	11	33.9275
18	33	47.4296
17	20	35.9172
1	3	35.0577
14	19	50.4806
2	10	32.8164
37	53	26.4602
29	35	46.0237
26	25	30.2816
33	36	31.7255
7	11	51.5907
19	27	32.6347
18	26	31.2233
1	9	32.4313
43	59	25.3933
44	35	41.7092
22	37	60.0346
3	40	69.1105
37	34	31.1391
16	11	51.7628
26	18	32.0933
14	20	49.8222
32	36	32.6176
18	33	61.0109
48	35	43.2434
20	28	33.2959
6	30	32.5946
5	37	33.8845
44	34	41.9701
22	13	47.6651
7	10	52.2625
24	36	46.7213
4	3	33.5539
26	32	44.9513
3	35	35.4336
16	33	58.1262
18	25	46.4392
8	13	37.678
44	60	25.0488
14	19	50.4806
21	44	44.8243
33	35	30.932
4	1	35.7024
26	43	45.9052
9	8	32.1107
16	28	52.3384
7	13	48.5808
8	2	51.0902
32	34	29.9355
5	62	49.6547
28	35	46.2882
16	1	49.3772
9	17	31.4573
14	11	35.166
13	20	50.1484
3	40	83.7932
22	26	65.6253
8	2	51.3202
42	35	42.7171
5	6	32.7242
27	43	30.3944
16	8	31.9012
32	36	32.6176
21	38	59.1122
9	32	62.5861
7	11	51.5907
38	35	31.2414
8	3	53.0312
42	34	28.3636
18	19	33.4477
5	17	69.1882
4	36	34.9369
21	29	31.2884
9	33	32.2861
14	7	47.486
47	35	44.0967
18	20	35.2043
8	9	32.5907
5	13	32.5064
33	34	29.0435
16	17	31.3779
4	5	33.5853
48	36	68.9827
22	38	29.8472
1	12	52.1982
21	10	50.8858
3	56	84.4627
7	39	32.1436
37	35	30.6126
6	29	64.6215
9	8	32.1107
50	33	38.5342
5	4	33.1053
8	10	34.1146
18	11	50.585
45	35	42.4406
6	13	48.1156
7	31	31.9532
19	17	33.6806
9	34	62.9941
4	0	36.814
50	33	38.5342
18	19	33.4477
8	14	38.2481
33	35	30.932
62	18	68.0521
5	29	33.8508
3	24	67.9159
18	21	35.1899
28	35	46.2882
8	2	66.5731
50	18	31.9092
33	36	31.7255
62	28	41.4544
3	34	52.2131
7	55	32.2131
42	35	42.7171
8	1	50.044
18	20	35.2043
20	44	32.8883
2	4	35.0436
25	36	46.1813
3	11	33.5499
30	35	45.8915
4	2	34.5636
18	21	35.1899
8	10	34.1146
7	55	32.2131
17	25	30.1887
42	36	43.3522
25	34	43.4993
48	35	43.2434
3	24	83.9196
4	13	49.342
8	15	39.004
9	19	49.885
26	35	45.3003
17	33	30.5171
12	10	34.6903
3	51	34.5801
6	0	38.3679
5	13	32.5064
8	5	54.4027
37	35	30.6126
17	20	35.9172
12	4	34.3725
3	18	67.0034
37	36	28.9911
41	35	43.5875
17	10	48.9413
28	34	46.8147
7	63	32.7583
5	4	33.1053
8	46	53.5501
14	7	47.486
3	2	33.4389
7	15	30.6316
38	34	31.7679
6	10	51.7973
32	35	31.8241
12	13	33.9036
8	0	33.0371
17	16	30.8979
14	6	32.2439
4	7	35.2144
10	21	67.9376
6	23	47.3567
48	34	65.6881
7	15	30.6316
5	11	51.0506
28	35	46.2882
17	25	30.1887
38	36	29.6199
8	11	35.8579
6	7	31.9383
5	12	49.8783
46	35	43.1547
7	5	33.161
17	19	34.1606
3	14	50.7072
14	54	31.3762
28	36	30.6904
18	12	51.8278
8	9	32.5907
25	35	45.3878
12	11	34.0185
6	46	32.764
3	20	52.4303
22	2	98.9057
44	34	41.9701
37	35	30.6126
12	11	34.0185
0	1	33.4878
26	36	46.0938
8	13	37.678
17	57	31.0977
14	22	30.8254
3	43	34.8357
1	9	32.4313
33	34	29.0435
48	35	43.2434
5	11	51.0506
6	13	48.1156
22	61	57.9013
17	9	32.3273
8	7	54.9428
59	52	34.3457
37	34	31.1391
28	57	74.4807
25	35	45.3878
20	11	51.0511
5	12	49.8783
17	25	30.1887
22	29	45.3022
48	36	69.2833
8	9	32.5907
26	34	29.7225
3	20	67.7061
39	35	32.0725
28	25	33.3975
14	30	31.272
4	11	50.8391
1	39	84.0958
22	6	32.9031
17	9	32.3273
40	35	44.577
28	17	52.1238
57	28	44.4012
3	21	67.0615
21	11	51.3932
17	2	50.1985
33	35	30.932
4	21	50.3751
9	4	52.9069
3	2	33.4389
21	19	34.325
8	12	37.1006
28	36	30.6904
17	26	46.9012
22	10	66.501
37	35	30.6126
4	1	35.7024
3	6	35.5878
21	20	33.6667
9	10	33.0753
28	25	33.3975
1	38	81.8656
21	20	33.6667
17	1	33.8323
4	6	34.2976
42	35	42.7171
37	36	28.9911
5	10	51.7223
3	2	33.4389
9	11	34.8186
28	42	60.8729
2	16	66.2028
42	34	28.3636
22	49	63.2986
32	35	31.8241
13	12	33.4236
3	28	51.9205
37	52	38.5051
4	10	51.5995
28	25	33.3975
38	35	31.2414
1	9	32.4313
17	36	65.1447
8	12	37.1006
22	17	35.734
37	22	44.9795
13	10	35.2676
4	20	35.1274
19	2	52.0016
43	35	29.3102
38	36	29.6199
21	19	34.325
9	11	34.8186
37	53	26.4602
22	21	31.5484
8	4	53.8502
33	35	30.932
4	13	49.342
42	36	43.3522
6	11	51.1255
2	49	62.4598
13	4	50.077
22	19	34.6362
29	35	46.0237
9	13	36.6387
32	34	29.9355
28	36	30.6904
4	28	35.0022
43	35	29.3102
2	1	33.1724
22	20	33.9779
13	12	33.4236
32	34	29.9355
26	35	45.3003
28	26	32.7299
21	37	31.3222
22	19	34.6362
37	20	47.2479
43	36	42.4102
9	12	36.0613
11	2	49.7881
13	11	34.5958
42	35	42.7171
26	18	32.0933
2	42	34.3724
43	34	40.921
22	20	33.9779
28	33	47.4421
10	12	35.1703
25	35	45.3878
11	3	34.4199
14	1	68.6952
39	36	30.4511
8	10	34.1146
18	24	61.965
22	21	31.5484
2	9	49.3009
42	33	39.7385
10	12	35.1703
12	20	34.2112
27	34	45.909
44	35	41.7092
33	36	31.7255
13	11	34.5958
4	14	49.417
26	33	44.0592
9	12	36.0613
38	35	31.2414
28	20	34.1659
4	11	50.8391
42	33	39.7385
47	34	44.3576
26	25	30.2816
18	58	31.67
48	35	43.2434
10	11	33.9275
29	34	46.5501
50	18	31.9092
37	43	41.7051
42	33	39.7385
26	8	47.9207
4	19	52.2366
27	35	30.9923
18	16	32.6
1	31	71.0235
48	36	43.7526
22	11	51.067
2	12	51.3758
26	18	32.0933
4	13	49.342
21	45	31.1903
42	34	28.3636
43	59	25.3933
32	35	31.8241
50	33	38.5342
28	25	33.3975
1	41	33.9667
11	50	50.8067
22	9	67.3014
2	10	32.8164
10	13	35.7476
6	11	51.1255
21	22	32.0284
31	35	46.372
4	6	34.2976
28	19	48.7263
26	10	33.5692
22	20	33.9779
8	11	35.8579
41	35	43.5875
6	4	33.8176
37	28	44.8228
14	9	36.7288
11	7	54.0812
4	12	33.5025
28	17	65.4767
15	44	73.3918
27	35	30.9923
37	28	44.8228
18	12	51.8278
6	10	51.7973
33	35	30.932
22	25	49.677
28	36	30.6904
18	42	31.4094
17	11	50.9815
50	33	38.5342
11	14	35.646
33	34	29.0435
27	36	46.1561
44	35	41.7092
22	19	34.6362
14	11	35.166
4	14	49.417
18	49	61.215
28	34	46.8147
20	19	34.3395
29	36	44.4022
32	35	31.8241
11	43	33.8015
8	11	35.8579
14	20	49.8222
7	10	52.2625
59	52	35.7477
17	42	47.0873
28	35	46.2882
41	36	44.2227
19	27	32.6347
20	19	34.3395
10	11	33.9275
4	6	34.2976
6	12	49.9533
11	9	34.3386
37	36	28.9911
45	35	42.4406
14	19	50.4806
13	21	32.3591
2	51	64.2701
9	13	36.6387
10	4	52.0845
4	5	33.5853
17	9	32.3273
33	35	30.932
44	36	28.7378
45	32	43.666
61	27	41.7647
20	21	34.1467
22	17	35.734
11	12	34.4985
2	58	34.6331
15	9	37.4847
16	45	78.7882
45	37	27.5752
44	60	25.0488
28	35	46.2882
17	2	66.2138
12	22	51.0697
61	26	42.4126
31	36	60.6641
14	19	50.4806
11	5	52.4521
2	9	49.3009
15	12	34.7497
42	35	42.7171
17	20	35.9172
20	21	34.1467
21	44	62.8215
8	13	37.678
22	16	36.6835
33	36	31.7255
61	28	52.2137
45	34	42.7015
6	12	49.9533
2	11	50.2705
